date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:48:53	154870/154870	U-----	200	untouched ('OK')	text/html	etag:cacheable:071482d0ee4be259b0055fa0dc0a5210	https://porto-demo13.myshopify.com/	C:/My%20Web%20Sites/shopify/new/porto-demo13.myshopify.com/index.html	(from )
08:48:53	478/478	U-----	200	untouched ('OK')	text/plain	etag:cacheable:7e120d65887fb393499216a87e4736e4	https://porto-demo13.myshopify.com/robots.txt		(from )
08:48:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:18:53%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/plugins.css?v=58826214593735965551640001860	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/plugins.046cc.delayed	(from https://porto-demo13.myshopify.com/)
08:48:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:18:54%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/ultramegamenu.css?v=106457412661771523601640001879	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/ultramegamenu3a49.css	(from https://porto-demo13.myshopify.com/)
08:48:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:18:56%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/styles.css?v=145071799183494556481640001877	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/stylese5d2.css	(from https://porto-demo13.myshopify.com/)
08:49:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:00%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/header-type1.css?v=61197330971945066011640001807	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/header-type1.6519f.delayed	(from https://porto-demo13.myshopify.com/)
08:49:01	132911/132911	U-----	200	untouched ('OK')	text/css	date:Mon,%2027%20Jun%202022%2006:19:12%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/plugins.css?v=58826214593735965551640001860	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/plugins46cc.css	(from https://porto-demo13.myshopify.com/)
08:49:02	18654/18654	U-----	200	untouched ('OK')	text/css	date:Tue,%2028%20Jun%202022%2005:31:02%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/ultramegamenu.css?v=106457412661771523601640001879	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/ultramegamenu3a49.css	(from https://porto-demo13.myshopify.com/)
08:49:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:02%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/homepage.css?v=139196764768539256851640001818	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/homepage.824b2.delayed	(from https://porto-demo13.myshopify.com/)
08:49:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:03%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/product-list.css?v=78477012256699694961640001863	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/product-list5a59.css	(from https://porto-demo13.myshopify.com/)
08:49:04	129762/129762	U-----	200	untouched ('OK')	text/css	date:Fri,%2001%20Jul%202022%2000:48:17%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/styles.css?v=145071799183494556481640001877	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/stylese5d2.css	(from https://porto-demo13.myshopify.com/)
08:49:04	27841/27841	U-----	200	untouched ('OK')	text/css	date:Sat,%2025%20Jun%202022%2015:08:46%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/homepage.css?v=139196764768539256851640001818	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/homepage24b2.css	(from https://porto-demo13.myshopify.com/)
08:49:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:04%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/responsive.css?v=172664629932058687001640001867	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/responsive.c05a1.delayed	(from https://porto-demo13.myshopify.com/)
08:49:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:04%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/config.css?v=124501517190759722771640056563	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/config6fdc.css	(from https://porto-demo13.myshopify.com/)
08:49:05	45329/45329	U-----	200	untouched ('OK')	text/css	date:Mon,%2027%20Jun%202022%2006:19:13%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/product-list.css?v=78477012256699694961640001863	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/product-list5a59.css	(from https://porto-demo13.myshopify.com/)
08:49:05	5090/5090	U-----	200	untouched ('OK')	text/css	date:Mon,%2027%20Jun%202022%2006:19:13%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/header-type1.css?v=61197330971945066011640001807	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/header-type1519f.css	(from https://porto-demo13.myshopify.com/)
08:49:05	22215/22215	U-----	200	untouched ('OK')	text/css	date:Mon,%2027%20Jun%202022%2006:19:12%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/responsive.css?v=172664629932058687001640001867	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/responsive05a1.css	(from https://porto-demo13.myshopify.com/)
08:49:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:06%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/compiled_assets/styles.css?853	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/compiled_assets/styles.13aff1.delayed	(from https://porto-demo13.myshopify.com/)
08:49:07	22599/22599	U-----	200	untouched ('OK')	text/css	date:Mon,%2027%20Jun%202022%2006:19:13%20GMT	https://cdn.shopify.com/s/files/1/1613/0177/t/28/assets/config.css?v=124501517190759722771640056563	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/assets/config6fdc.css	(from https://porto-demo13.myshopify.com/)
08:49:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:07%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-37a17a663bce00c3e1703d247d958d410831e9e5dac457e1e9aa9f37481e2eb5.js	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-37a17a663bce00c3e1703d247d958d410831e9e5dac457e1e9aa9f37481e2eb5.js	(from https://porto-demo13.myshopify.com/)
08:49:08	1922/1922	U--MCZ	200	updated ('OK')	text/javascript	date:Sat,%2002%20Jul%202022%2002:20:18%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	(from https://porto-demo13.myshopify.com/)
08:49:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Jul%202022%2003:19:08%20GMT	http://cdn.shopify.com/s/files/1/1613/0177/t/28/compiled_assets/scripts.js?853	C:/My%20Web%20Sites/shopify/new/cdn.shopify.com/s/files/1/1613/0177/t/28/compiled_assets/scriptsaff1.js	(from https://porto-demo13.myshopify.com/)
